photo_id,project_id,category,latitude,longitude,capture_date,is_seeded_duplicate,filename
PHT000486,PRJ00238,Drinking Water Supply,22.81855644184165,87.8277383013846,2026-05-20,False,PHT000486.jpg
PHT000487,PRJ00239,School Building Repair,23.07505170064769,87.64323480566036,2026-02-23,False,PHT000487.jpg
PHT000488,PRJ00239,School Building Repair,23.07490134279444,87.64291939413894,2026-03-18,False,PHT000488.jpg
PHT000489,PRJ00240,Public Toilet Complex,22.85301044313351,88.31022104358462,2025-09-15,False,PHT000489.jpg
PHT000490,PRJ00240,Public Toilet Complex,22.852562078129008,88.31004709567868,2026-05-18,False,PHT000490.jpg
PHT000491,PRJ00241,Public Toilet Complex,26.18150831243122,85.62524132908264,2026-08-05,False,PHT000491.jpg
PHT000492,PRJ00241,Public Toilet Complex,26.18165187081064,85.62438996138512,2026-08-22,False,PHT000492.jpg
PHT000493,PRJ00241,Public Toilet Complex,26.181684913898245,85.62499158958347,2026-08-01,False,PHT000493.jpg
PHT000494,PRJ00242,Drainage System,25.255925038330208,85.10659733087235,2025-03-23,False,PHT000494.jpg
PHT000495,PRJ00242,Drainage System,25.25634143900768,85.10708918598432,2025-08-30,False,PHT000495.jpg
PHT000496,PRJ00243,School Building Repair,25.357107251271376,85.17779902879568,2025-06-30,False,PHT000496.jpg
PHT000497,PRJ00243,School Building Repair,25.35669505968353,85.1783750708749,2025-12-31,False,PHT000497.jpg
PHT000498,PRJ00244,Borewell / Handpump,25.553555511012505,84.51087520937982,2026-08-04,False,PHT000498.jpg
PHT000499,PRJ00244,Borewell / Handpump,25.554111730863763,84.5113573990799,2026-05-07,False,PHT000499.jpg
PHT000500,PRJ00244,Borewell / Handpump,25.55363097556428,84.5116774507631,2026-07-21,False,PHT000500.jpg
PHT000501,PRJ00245,Street Lighting,25.244644779223137,85.16644956479627,2026-02-04,False,PHT000501.jpg
PHT000502,PRJ00246,Drainage System,25.83635908054988,84.85589855285424,2024-10-29,False,PHT000502.jpg
PHT000503,PRJ00246,Drainage System,25.83617305244438,84.85619476203283,2024-12-08,False,PHT000503.jpg
PHT000504,PRJ00247,Borewell / Handpump,26.063755059365743,85.21214860871152,2025-11-17,False,PHT000504.jpg
PHT000505,PRJ00248,Drinking Water Supply,25.95301003512508,84.61189106255931,2026-05-22,False,PHT000505.jpg
PHT000506,PRJ00249,Drinking Water Supply,25.67305199715833,85.22403399493531,2025-10-21,False,PHT000506.jpg
PHT000507,PRJ00249,Drinking Water Supply,25.672886968357343,85.22465894058358,2025-08-20,False,PHT000507.jpg
PHT000508,PRJ00250,Community Hall,25.07068414388772,84.90085535691819,2026-04-18,False,PHT000508.jpg
PHT000509,PRJ00251,Borewell / Handpump,25.394001263686825,85.02078651148035,2026-08-03,False,PHT000509.jpg
PHT000510,PRJ00252,Library / Reading Room,26.11950853116904,85.27085217385752,2025-11-08,False,PHT000510.jpg
PHT000511,PRJ00252,Library / Reading Room,26.119350050297705,85.27092567174147,2026-06-11,False,PHT000511.jpg
PHT000512,PRJ00252,Library / Reading Room,26.1198439711676,85.27068058456034,2026-07-11,False,PHT000512.jpg
PHT000513,PRJ00253,Sports Infrastructure,25.31856036762699,85.04396585557679,2026-03-28,False,PHT000513.jpg
PHT000514,PRJ00253,Sports Infrastructure,25.318134174863705,85.0434787833623,2026-03-18,False,PHT000514.jpg
PHT000515,PRJ00253,Sports Infrastructure,25.31798726470105,85.04301991026415,2025-07-20,False,PHT000515.jpg
PHT000516,PRJ00254,Borewell / Handpump,26.128566664435045,84.81108554912352,2026-03-08,False,PHT000516.jpg
PHT000517,PRJ00254,Borewell / Handpump,26.128453027608938,84.81132939157911,2026-04-14,False,PHT000517.jpg
PHT000518,PRJ00254,Borewell / Handpump,26.12860946409884,84.81066965988343,2025-10-21,False,PHT000518.jpg
PHT000519,PRJ00255,Street Lighting,25.54971569477551,85.07921697435116,2026-06-27,False,PHT000519.jpg
PHT000520,PRJ00256,Community Hall,25.91874318260451,84.69073723742788,2025-08-22,False,PHT000520.jpg
PHT000521,PRJ00257,Borewell / Handpump,25.08259382249126,84.56858003119845,2026-07-29,False,PHT000521.jpg
PHT000522,PRJ00257,Borewell / Handpump,25.08300321343874,84.56851940002683,2026-04-10,False,PHT000522.jpg
PHT000523,PRJ00257,Borewell / Handpump,25.082615051277543,84.56884541731027,2026-01-29,False,PHT000523.jpg
PHT000524,PRJ00258,Sports Infrastructure,25.326827982644417,85.41144237541084,2026-05-08,False,PHT000524.jpg
PHT000525,PRJ00258,Sports Infrastructure,25.325877997837303,85.41138352927489,2026-02-27,False,PHT000525.jpg
PHT000526,PRJ00259,Borewell / Handpump,25.074789778906894,85.58750292201077,2026-08-17,False,PHT000526.jpg
PHT000527,PRJ00259,Borewell / Handpump,25.075233988415867,85.58763841657517,2026-05-22,False,PHT000527.jpg
PHT000528,PRJ00259,Borewell / Handpump,25.075398121527403,85.5879278508234,2026-07-19,False,PHT000528.jpg
PHT000529,PRJ00260,Library / Reading Room,25.026198262646226,85.2964817844022,2025-05-14,False,PHT000529.jpg
PHT000530,PRJ00260,Library / Reading Room,25.02592139545173,85.29698925906418,2025-05-12,False,PHT000530.jpg
PHT000531,PRJ00261,Road Construction,25.87679619244436,85.67750667985088,2026-07-21,False,PHT000531.jpg
PHT000532,PRJ00261,Road Construction,25.87664661606073,85.67734983562245,2026-06-25,False,PHT000532.jpg
PHT000533,PRJ00262,Street Lighting,26.16622148920648,85.23052550168185,2026-01-02,False,PHT000533.jpg
PHT000534,PRJ00263,Road Construction,26.02100168617045,85.17303535171486,2025-07-17,False,PHT000534.jpg
PHT000535,PRJ00263,Road Construction,26.02113722351883,85.17354833921694,2025-12-04,False,PHT000535.jpg
PHT000536,PRJ00263,Road Construction,26.02047159463696,85.17358388578326,2026-02-07,False,PHT000536.jpg
PHT000537,PRJ00264,School Building Repair,25.09856159777553,85.05044421598664,2026-04-11,True,PHT000537.jpg
PHT000538,PRJ00264,School Building Repair,25.098012870506107,85.04995214096913,2026-04-29,False,PHT000538.jpg
PHT000539,PRJ00265,School Building Repair,25.49372057454424,85.2809963520738,2025-07-26,False,PHT000539.jpg
PHT000540,PRJ00265,School Building Repair,25.49369236075952,85.28086383924189,2026-01-19,False,PHT000540.jpg
PHT000541,PRJ00265,School Building Repair,25.494403774321164,85.28115349589116,2025-11-15,False,PHT000541.jpg
PHT000542,PRJ00266,Public Toilet Complex,25.061930352990338,85.44358429552318,2026-05-07,False,PHT000542.jpg
PHT000543,PRJ00267,Library / Reading Room,25.62337793417792,84.74633518773913,2024-11-25,False,PHT000543.jpg
PHT000544,PRJ00268,Drainage System,26.181700125398724,85.42638809453811,2026-08-28,False,PHT000544.jpg
PHT000545,PRJ00269,Sports Infrastructure,25.59764680977627,84.62696622919317,2025-09-08,False,PHT000545.jpg
PHT000546,PRJ00269,Sports Infrastructure,25.59786703847378,84.62617083281607,2025-04-22,False,PHT000546.jpg
PHT000547,PRJ00270,School Building Repair,25.24487560262705,85.12842326487021,2026-02-06,False,PHT000547.jpg
PHT000548,PRJ00270,School Building Repair,25.244133427426743,85.12752917415776,2026-02-09,False,PHT000548.jpg
PHT000549,PRJ00270,School Building Repair,25.2442294198168,85.1284660766189,2026-06-15,False,PHT000549.jpg
PHT000550,PRJ00271,School Building Repair,25.47544355302552,85.59838413940369,2026-02-14,False,PHT000550.jpg
PHT000551,PRJ00271,School Building Repair,25.475462488977712,85.59820380753239,2025-11-13,False,PHT000551.jpg
PHT000552,PRJ00272,Borewell / Handpump,26.08743311010877,84.83231850858613,2025-08-20,False,PHT000552.jpg
PHT000553,PRJ00272,Borewell / Handpump,26.08785372721738,84.83219604256541,2025-07-21,False,PHT000553.jpg
PHT000554,PRJ00272,Borewell / Handpump,26.08697176300404,84.83256183136945,2025-01-08,False,PHT000554.jpg
PHT000555,PRJ00273,Drainage System,25.78469039016289,84.68238824617856,2026-04-15,False,PHT000555.jpg
PHT000556,PRJ00273,Drainage System,25.78477025016768,84.68294903449242,2025-10-12,False,PHT000556.jpg
PHT000557,PRJ00274,Public Toilet Complex,25.606678006719832,85.66075913751793,2026-01-20,False,PHT000557.jpg
PHT000558,PRJ00275,Community Hall,25.51287875034771,84.69492080936473,2026-08-27,False,PHT000558.jpg
PHT000559,PRJ00276,Library / Reading Room,25.09545964292145,85.37768516461652,2026-06-16,False,PHT000559.jpg
PHT000560,PRJ00277,Library / Reading Room,25.37770986748404,85.06511492287049,2025-06-09,False,PHT000560.jpg
PHT000561,PRJ00277,Library / Reading Room,25.377011823187576,85.06566611151044,2025-11-28,False,PHT000561.jpg
PHT000562,PRJ00278,School Building Repair,25.208306445461,85.35399839031663,2024-11-17,False,PHT000562.jpg
PHT000563,PRJ00278,School Building Repair,25.208441450533243,85.35432733759433,2026-03-16,False,PHT000563.jpg
PHT000564,PRJ00278,School Building Repair,25.208483802075698,85.35417341836957,2026-01-27,False,PHT000564.jpg
PHT000565,PRJ00279,Borewell / Handpump,25.540412067949653,85.39869117563521,2025-05-18,False,PHT000565.jpg
PHT000566,PRJ00280,Drinking Water Supply,26.17480891640733,85.26141522367448,2026-07-20,False,PHT000566.jpg
PHT000567,PRJ00281,Street Lighting,25.209702501855144,85.52701066718062,2026-08-13,False,PHT000567.jpg
PHT000568,PRJ00281,Street Lighting,25.209631990600474,85.52689011671846,2026-08-21,False,PHT000568.jpg
PHT000569,PRJ00282,Sports Infrastructure,25.6148583961433,84.86659266392559,2026-06-26,False,PHT000569.jpg
PHT000570,PRJ00283,Library / Reading Room,26.04562467513114,85.41912921963068,2025-05-16,False,PHT000570.jpg
PHT000571,PRJ00284,Drainage System,25.67271320967059,84.63290254328511,2026-02-05,False,PHT000571.jpg
PHT000572,PRJ00284,Drainage System,25.67221717464605,84.63269530484114,2026-08-18,False,PHT000572.jpg
PHT000573,PRJ00285,Borewell / Handpump,25.132796702978656,85.00752734961442,2026-08-04,False,PHT000573.jpg
PHT000574,PRJ00285,Borewell / Handpump,25.132952366779456,85.00675897403279,2026-08-23,False,PHT000574.jpg
PHT000575,PRJ00286,Road Construction,25.35094570298876,85.59253660714903,2026-04-04,False,PHT000575.jpg
PHT000576,PRJ00287,Public Toilet Complex,25.365395629647203,85.49538697734158,2026-08-25,False,PHT000576.jpg
PHT000577,PRJ00287,Public Toilet Complex,25.36608339653477,85.49573056392856,2026-04-06,False,PHT000577.jpg
PHT000578,PRJ00287,Public Toilet Complex,25.365306575642222,85.49496234687328,2026-05-11,False,PHT000578.jpg
PHT000579,PRJ00288,Borewell / Handpump,25.11613422967828,84.78992315364418,2026-08-27,False,PHT000579.jpg
PHT000580,PRJ00288,Borewell / Handpump,25.11566457760404,84.79011420207239,2026-08-27,False,PHT000580.jpg
PHT000581,PRJ00288,Borewell / Handpump,25.11580799941953,84.79058503329303,2026-08-25,False,PHT000581.jpg
PHT000582,PRJ00289,Drinking Water Supply,25.360192948269766,85.39139623524805,2026-08-02,False,PHT000582.jpg
PHT000583,PRJ00289,Drinking Water Supply,25.360059149714505,85.3921869256565,2026-08-04,False,PHT000583.jpg
PHT000584,PRJ00289,Drinking Water Supply,25.359730191605827,85.39186912074828,2026-08-02,False,PHT000584.jpg
PHT000585,PRJ00290,Drainage System,26.071074156261588,84.72266963664501,2026-07-10,False,PHT000585.jpg
PHT000586,PRJ00290,Drainage System,26.07072682973181,84.72267082776666,2026-07-21,False,PHT000586.jpg
PHT000587,PRJ00290,Drainage System,26.07089610682272,84.72194621312146,2026-08-06,False,PHT000587.jpg
PHT000588,PRJ00291,Library / Reading Room,25.968442343185828,85.18263559326275,2026-07-30,False,PHT000588.jpg
PHT000589,PRJ00291,Library / Reading Room,25.96857124406856,85.18264589891434,2026-07-17,False,PHT000589.jpg
PHT000590,PRJ00291,Library / Reading Room,25.968686299005164,85.18217501347821,2026-07-27,False,PHT000590.jpg
PHT000591,PRJ00292,Community Hall,26.055186754332,85.18637792839351,2025-08-12,False,PHT000591.jpg
PHT000592,PRJ00292,Community Hall,26.054989687449435,85.18615429913312,2026-07-19,False,PHT000592.jpg
PHT000593,PRJ00292,Community Hall,26.05458794561735,85.1862011619996,2026-02-06,False,PHT000593.jpg
PHT000594,PRJ00293,Road Construction,26.071017560906228,85.03201210539952,2025-08-12,False,PHT000594.jpg
PHT000595,PRJ00293,Road Construction,26.07128370992249,85.03200733603273,2026-08-09,False,PHT000595.jpg
PHT000596,PRJ00294,Library / Reading Room,25.124830808427195,84.96159674383964,2026-08-06,False,PHT000596.jpg
PHT000597,PRJ00294,Library / Reading Room,25.125233458323017,84.96178527290762,2026-06-23,False,PHT000597.jpg
PHT000598,PRJ00294,Library / Reading Room,25.12493011771549,84.96151412393995,2025-10-08,False,PHT000598.jpg
PHT000599,PRJ00295,Public Toilet Complex,25.60755452588269,85.26065542197182,2026-08-15,False,PHT000599.jpg
PHT000600,PRJ00295,Public Toilet Complex,25.607547058421893,85.26083622736263,2026-07-22,False,PHT000600.jpg
PHT000601,PRJ00296,Drinking Water Supply,25.16852769848184,84.83174871052088,2024-08-08,False,PHT000601.jpg
PHT000602,PRJ00296,Drinking Water Supply,25.16774625740049,84.83264807245862,2025-11-14,False,PHT000602.jpg
PHT000603,PRJ00297,Library / Reading Room,25.24854592773477,85.12026710666721,2026-08-29,False,PHT000603.jpg
PHT000604,PRJ00297,Library / Reading Room,25.24810496173084,85.12035904209418,2026-08-29,False,PHT000604.jpg
PHT000605,PRJ00298,Drainage System,25.96274578485014,85.18605912518818,2025-09-03,True,PHT000605.jpg
PHT000606,PRJ00299,Drinking Water Supply,25.53383830665321,85.04997073600786,2025-04-03,False,PHT000606.jpg
PHT000607,PRJ00299,Drinking Water Supply,25.53424307471772,85.04962418174526,2024-12-17,False,PHT000607.jpg
PHT000608,PRJ00299,Drinking Water Supply,25.53373114547812,85.04986879877256,2025-11-19,False,PHT000608.jpg
PHT000609,PRJ00300,Sports Infrastructure,26.08909176828996,85.35693260682605,2025-09-10,False,PHT000609.jpg
PHT000610,PRJ00300,Sports Infrastructure,26.089278916526407,85.35732497194394,2025-05-28,False,PHT000610.jpg
PHT000611,PRJ00300,Sports Infrastructure,26.089519530670707,85.35690128250276,2025-09-03,False,PHT000611.jpg
PHT000612,PRJ00301,Sports Infrastructure,25.76413688971001,84.56134535430306,2026-04-16,False,PHT000612.jpg
PHT000613,PRJ00301,Sports Infrastructure,25.76336349762827,84.56110645221025,2026-07-26,False,PHT000613.jpg
PHT000614,PRJ00301,Sports Infrastructure,25.76379641000932,84.56177524561949,2026-03-27,False,PHT000614.jpg
PHT000615,PRJ00302,Sports Infrastructure,25.46022813857385,85.04699008753097,2026-04-08,False,PHT000615.jpg
PHT000616,PRJ00303,School Building Repair,25.09671430693038,84.92592096526882,2025-01-10,False,PHT000616.jpg
PHT000617,PRJ00303,School Building Repair,25.096592858583023,84.92600772226598,2024-08-18,False,PHT000617.jpg
PHT000618,PRJ00304,Sports Infrastructure,25.76363186048054,85.59574452675724,2025-07-12,False,PHT000618.jpg
PHT000619,PRJ00304,Sports Infrastructure,25.763041330839737,85.59591257980438,2025-11-23,False,PHT000619.jpg
PHT000620,PRJ00304,Sports Infrastructure,25.763103887299373,85.5956162183222,2026-05-05,False,PHT000620.jpg
PHT000621,PRJ00305,School Building Repair,25.08022310978373,85.14103879158041,2026-06-13,False,PHT000621.jpg
PHT000622,PRJ00306,Drainage System,25.69238480896141,84.55220466587606,2026-06-09,False,PHT000622.jpg
PHT000623,PRJ00307,School Building Repair,26.01477633054969,85.33109640037195,2026-05-21,False,PHT000623.jpg
PHT000624,PRJ00307,School Building Repair,26.01490521337093,85.33078333331127,2026-01-14,False,PHT000624.jpg
PHT000625,PRJ00307,School Building Repair,26.01490651453544,85.33084044764078,2025-12-05,False,PHT000625.jpg
PHT000626,PRJ00308,Drinking Water Supply,25.535577336153697,85.45782808415758,2024-12-28,False,PHT000626.jpg
PHT000627,PRJ00308,Drinking Water Supply,25.53603313890228,85.45840911138916,2025-03-03,False,PHT000627.jpg
PHT000628,PRJ00309,Road Construction,25.69820277219953,84.94564582743736,2025-08-19,False,PHT000628.jpg
PHT000629,PRJ00310,Public Toilet Complex,25.171006435489435,85.56768013525225,2026-01-31,False,PHT000629.jpg
PHT000630,PRJ00310,Public Toilet Complex,25.171405902278327,85.56842039644692,2026-01-26,False,PHT000630.jpg
PHT000631,PRJ00311,Street Lighting,25.408560913845108,84.5856882384191,2025-11-03,False,PHT000631.jpg
PHT000632,PRJ00311,Street Lighting,25.40921717171445,84.58620959395125,2026-04-03,False,PHT000632.jpg
PHT000633,PRJ00312,School Building Repair,25.261736498500404,85.68598307715969,2026-06-20,False,PHT000633.jpg
PHT000634,PRJ00312,School Building Repair,25.26098753944929,85.68532980789819,2026-04-27,False,PHT000634.jpg
PHT000635,PRJ00312,School Building Repair,25.26134675934781,85.68612548265106,2026-05-01,False,PHT000635.jpg
PHT000636,PRJ00313,Street Lighting,25.60700254890873,85.65652244648165,2026-07-18,False,PHT000636.jpg
PHT000637,PRJ00313,Street Lighting,25.606367352305817,85.65731056480823,2025-12-17,False,PHT000637.jpg
PHT000638,PRJ00313,Street Lighting,25.60656233981884,85.65711384453382,2026-03-10,False,PHT000638.jpg
PHT000639,PRJ00314,Street Lighting,25.02799108406019,85.4079423557955,2026-02-02,False,PHT000639.jpg
PHT000640,PRJ00314,Street Lighting,25.0281270721006,85.40701053966067,2026-07-03,False,PHT000640.jpg
PHT000641,PRJ00314,Street Lighting,25.02817116804898,85.40736002010286,2025-09-07,False,PHT000641.jpg
PHT000642,PRJ00315,Public Toilet Complex,26.066175668820595,85.22304365782848,2024-11-11,False,PHT000642.jpg
PHT000643,PRJ00315,Public Toilet Complex,26.06620009856215,85.22322001706733,2025-02-13,False,PHT000643.jpg
PHT000644,PRJ00316,Sports Infrastructure,25.66460727156583,85.14959969718794,2025-06-06,False,PHT000644.jpg
PHT000645,PRJ00316,Sports Infrastructure,25.66410343190214,85.1501261763698,2025-11-25,False,PHT000645.jpg
PHT000646,PRJ00317,Public Toilet Complex,25.2337701358536,84.56893223121692,2025-12-27,False,PHT000646.jpg
PHT000647,PRJ00318,School Building Repair,25.69613968365694,84.66696215154845,2026-08-10,False,PHT000647.jpg
PHT000648,PRJ00319,Library / Reading Room,26.056095729034247,85.24784374160134,2025-07-20,False,PHT000648.jpg
PHT000649,PRJ00320,Borewell / Handpump,25.16250772909856,85.5978692088063,2025-07-21,False,PHT000649.jpg
PHT000650,PRJ00320,Borewell / Handpump,25.16276328906771,85.59767576176739,2024-11-11,False,PHT000650.jpg
PHT000651,PRJ00320,Borewell / Handpump,25.162191563955368,85.59785176590577,2025-07-06,False,PHT000651.jpg
PHT000652,PRJ00321,School Building Repair,20.15254000312974,76.23303396441868,2026-07-18,False,PHT000652.jpg
PHT000653,PRJ00321,School Building Repair,20.152890324889466,76.23293701637748,2026-08-03,False,PHT000653.jpg
PHT000654,PRJ00322,Library / Reading Room,19.806226707155965,75.5505741825846,2026-08-07,False,PHT000654.jpg
PHT000655,PRJ00322,Library / Reading Room,19.8063637323279,75.55067510418735,2026-06-28,False,PHT000655.jpg
PHT000656,PRJ00323,Public Toilet Complex,19.79229452619688,76.13877450830962,2024-09-13,False,PHT000656.jpg
PHT000657,PRJ00323,Public Toilet Complex,19.79320231917223,76.13900440750271,2024-09-03,False,PHT000657.jpg
PHT000658,PRJ00324,Sports Infrastructure,19.34019075199765,75.23121147385491,2025-04-08,False,PHT000658.jpg
PHT000659,PRJ00325,Borewell / Handpump,20.15969290585907,75.63802464150784,2025-12-25,False,PHT000659.jpg
PHT000660,PRJ00325,Borewell / Handpump,20.15975907649237,75.63828492039227,2026-07-25,False,PHT000660.jpg
PHT000661,PRJ00325,Borewell / Handpump,20.16041459393401,75.63830542231003,2025-10-17,False,PHT000661.jpg
PHT000662,PRJ00326,Borewell / Handpump,19.96701157295092,75.93074752754029,2026-08-05,False,PHT000662.jpg
PHT000663,PRJ00326,Borewell / Handpump,19.96769591707893,75.93125583720673,2026-08-16,False,PHT000663.jpg
PHT000664,PRJ00326,Borewell / Handpump,19.967386699094885,75.93092665990056,2026-07-01,False,PHT000664.jpg
PHT000665,PRJ00327,Street Lighting,19.352421321432168,76.24846945719524,2026-08-28,False,PHT000665.jpg
PHT000666,PRJ00327,Street Lighting,19.35278442889201,76.24899021506805,2026-08-28,False,PHT000666.jpg
PHT000667,PRJ00328,Drinking Water Supply,19.116955375813333,75.98541889251084,2025-06-26,False,PHT000667.jpg
PHT000668,PRJ00328,Drinking Water Supply,19.11706642722123,75.98576367538341,2025-06-16,False,PHT000668.jpg
PHT000669,PRJ00329,Community Hall,19.89035264452451,76.01973452012038,2025-12-29,False,PHT000669.jpg
PHT000670,PRJ00329,Community Hall,19.89063942220378,76.01910900499647,2024-11-13,False,PHT000670.jpg
PHT000671,PRJ00330,Street Lighting,19.17897306679989,75.51836370734563,2026-08-21,True,PHT000671.jpg
PHT000672,PRJ00330,Street Lighting,19.17936124273284,75.51816670395961,2026-06-18,False,PHT000672.jpg
PHT000673,PRJ00331,School Building Repair,19.459134676125544,75.19236442174817,2026-05-16,False,PHT000673.jpg
PHT000674,PRJ00332,Road Construction,19.454708643910568,75.3793016365508,2026-03-07,True,PHT000674.jpg
PHT000675,PRJ00333,Road Construction,19.671533772484725,75.37097532288074,2025-10-03,False,PHT000675.jpg
PHT000676,PRJ00333,Road Construction,19.672138665107425,75.37131011256693,2026-04-09,False,PHT000676.jpg
PHT000677,PRJ00334,Drinking Water Supply,19.247495119236127,76.16591985791334,2025-08-22,False,PHT000677.jpg
PHT000678,PRJ00335,School Building Repair,20.016782240325025,76.19153501956303,2025-03-15,False,PHT000678.jpg
PHT000679,PRJ00335,School Building Repair,20.016966226867748,76.1916268963017,2025-06-20,False,PHT000679.jpg
PHT000680,PRJ00336,Street Lighting,19.26084041923285,75.85537302995033,2026-08-16,False,PHT000680.jpg
PHT000681,PRJ00336,Street Lighting,19.26085799704932,75.85596092661831,2026-08-04,False,PHT000681.jpg
PHT000682,PRJ00337,Library / Reading Room,19.43131404078057,75.94803762005941,2026-07-24,False,PHT000682.jpg
PHT000683,PRJ00337,Library / Reading Room,19.4315963950026,75.94878904559016,2026-08-01,False,PHT000683.jpg
PHT000684,PRJ00338,Sports Infrastructure,20.07412884444684,75.61502709949937,2025-07-24,False,PHT000684.jpg
PHT000685,PRJ00339,Library / Reading Room,19.859044650329366,75.94436257908313,2026-08-29,False,PHT000685.jpg
PHT000686,PRJ00339,Library / Reading Room,19.85948998448876,75.94413684492125,2026-08-29,False,PHT000686.jpg
PHT000687,PRJ00340,Sports Infrastructure,20.013284230527336,76.24122076680703,2025-06-29,False,PHT000687.jpg
PHT000688,PRJ00340,Sports Infrastructure,20.013348291510614,76.24109590010562,2026-01-08,False,PHT000688.jpg
PHT000689,PRJ00341,Road Construction,19.1577688496342,75.53190757798788,2025-09-16,False,PHT000689.jpg
PHT000690,PRJ00341,Road Construction,19.158081445957,75.53188225517341,2024-09-18,False,PHT000690.jpg
PHT000691,PRJ00341,Road Construction,19.157394807545447,75.5316552759779,2025-05-14,False,PHT000691.jpg
PHT000692,PRJ00342,Library / Reading Room,19.54332766217583,75.16266292687496,2026-01-04,False,PHT000692.jpg
PHT000693,PRJ00342,Library / Reading Room,19.543570348166515,75.16308930807718,2026-01-01,False,PHT000693.jpg
PHT000694,PRJ00342,Library / Reading Room,19.54352182713264,75.16305482218009,2026-01-02,False,PHT000694.jpg
PHT000695,PRJ00343,Public Toilet Complex,19.888721453925665,75.66644842048373,2025-06-14,False,PHT000695.jpg
PHT000696,PRJ00344,Public Toilet Complex,19.882389397588,75.98645661673243,2026-02-05,False,PHT000696.jpg
PHT000697,PRJ00344,Public Toilet Complex,19.882150756924734,75.98624420302728,2026-05-20,False,PHT000697.jpg
PHT000698,PRJ00344,Public Toilet Complex,19.882202064035024,75.98633194735152,2026-07-14,False,PHT000698.jpg
PHT000699,PRJ00345,Public Toilet Complex,19.445114155579315,75.54145807334001,2026-07-25,False,PHT000699.jpg
PHT000700,PRJ00346,Road Construction,19.11796794911092,75.55534890558532,2026-01-13,False,PHT000700.jpg
PHT000701,PRJ00346,Road Construction,19.11762024112944,75.55467188874196,2026-06-25,False,PHT000701.jpg
PHT000702,PRJ00347,Road Construction,19.58536962963601,75.73676588512058,2026-07-02,False,PHT000702.jpg
PHT000703,PRJ00347,Road Construction,19.584828973063978,75.73742225902565,2025-12-16,False,PHT000703.jpg
PHT000704,PRJ00347,Road Construction,19.58497627229356,75.73678323926268,2025-08-01,False,PHT000704.jpg
PHT000705,PRJ00348,Street Lighting,19.9132128905547,75.47428743038795,2025-02-21,False,PHT000705.jpg
PHT000706,PRJ00349,Community Hall,19.11994969786044,76.02376231057478,2025-11-30,False,PHT000706.jpg
PHT000707,PRJ00349,Community Hall,19.120548882085227,76.02374843099086,2025-08-31,False,PHT000707.jpg
PHT000708,PRJ00350,Road Construction,19.721137676155244,75.51811874577061,2026-08-01,False,PHT000708.jpg
PHT000709,PRJ00350,Road Construction,19.721751232989813,75.51814118892143,2026-07-04,False,PHT000709.jpg
PHT000710,PRJ00350,Road Construction,19.72188153857593,75.51778470785057,2026-02-07,False,PHT000710.jpg
PHT000711,PRJ00351,Drinking Water Supply,20.11619079911512,75.12814120002204,2025-07-23,False,PHT000711.jpg
PHT000712,PRJ00351,Drinking Water Supply,20.11614565653583,75.12807264023664,2025-05-04,False,PHT000712.jpg
PHT000713,PRJ00351,Drinking Water Supply,20.116206050098523,75.12840264366972,2025-12-15,False,PHT000713.jpg
PHT000714,PRJ00352,Drinking Water Supply,19.1790820893657,75.37404842661414,2026-06-09,False,PHT000714.jpg
PHT000715,PRJ00353,Borewell / Handpump,20.24933594790926,76.23095556385964,2026-03-01,False,PHT000715.jpg
PHT000716,PRJ00353,Borewell / Handpump,20.24909653600201,76.23086030887758,2025-12-20,False,PHT000716.jpg
PHT000717,PRJ00354,Sports Infrastructure,19.27438822586316,75.1620572321042,2025-05-07,False,PHT000717.jpg
PHT000718,PRJ00354,Sports Infrastructure,19.274349678271367,75.16185853973542,2025-05-20,False,PHT000718.jpg
PHT000719,PRJ00354,Sports Infrastructure,19.27486926728545,75.16252234390046,2025-10-24,False,PHT000719.jpg
PHT000720,PRJ00355,Public Toilet Complex,19.51460557647672,76.20069634657456,2026-03-28,False,PHT000720.jpg
PHT000721,PRJ00355,Public Toilet Complex,19.51388173699303,76.20110355919542,2026-04-19,False,PHT000721.jpg
PHT000722,PRJ00356,Drinking Water Supply,19.27687728334684,75.10967167490539,2026-01-12,False,PHT000722.jpg
PHT000723,PRJ00356,Drinking Water Supply,19.276891630354903,75.1098452503144,2025-09-12,False,PHT000723.jpg
PHT000724,PRJ00357,Borewell / Handpump,19.39013116393864,75.7009417033617,2026-01-05,False,PHT000724.jpg
PHT000725,PRJ00357,Borewell / Handpump,19.38995053290454,75.70060014731,2025-10-26,False,PHT000725.jpg
PHT000726,PRJ00357,Borewell / Handpump,19.39019138983797,75.70040227480831,2026-06-09,False,PHT000726.jpg
PHT000727,PRJ00358,Community Hall,19.756155318761696,75.6193603558321,2026-08-19,False,PHT000727.jpg
PHT000728,PRJ00358,Community Hall,19.756290282672136,75.61901517414236,2026-08-06,False,PHT000728.jpg
PHT000729,PRJ00359,Road Construction,20.11242270124725,76.27773001037136,2024-12-25,False,PHT000729.jpg
PHT000730,PRJ00360,Road Construction,20.2422000181502,76.29373790660289,2025-08-07,False,PHT000730.jpg
PHT000731,PRJ00360,Road Construction,20.24150872443784,76.29345735670766,2026-03-09,False,PHT000731.jpg
PHT000732,PRJ00360,Road Construction,20.242171414164748,76.29369664475485,2026-05-28,False,PHT000732.jpg
